"'=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==='"
"=== Task 1: Monthly late rate overall and by ship_mode (Apr-Jun 2025) ==="
order_month,ship_mode,total_orders,late_rate
2411,6,2024-11-02,0.65
2412,5,2024-11-02,0.511627906976744
2413,16,2024-11-02,0.516129032258065
2414,13,2024-11-02,0.5
2415,10,2024-11-02,0.431818181818182
2416,5,2024-11-02,0.511627906976744
2417,1,2024-11-02,0.307692307692308
2418,13,2024-11-02,0.5
2419,9,2024-11-02,0.333333333333333
2420,20,2024-11-02,0.488888888888889
2421,18,2024-11-02,0.621621621621622
2422,16,2024-11-02,0.516129032258065
2423,1,2024-11-03,0.307692307692308
2424,17,2024-11-03,0.481481481481481
2425,15,2024-11-03,0.534883720930233
2426,10,2024-11-03,0.441860465116279
2427,11,2024-11-03,0.483870967741935
2428,15,2024-11-03,0.534883720930233
2429,17,2024-11-03,0.481481481481481
2430,9,2024-11-04,0.36
2431,17,2024-11-04,0.448275862068966
2432,5,2024-11-04,0.511111111111111
2433,2,2024-11-04,0.4
2434,1,2024-11-04,0.3
2435,3,2024-11-04,0.444444444444444
2436,14,2024-11-04,0.407407407407407
2437,10,2024-11-04,0.454545454545455
2438,11,2024-11-05,0.451612903225806
2439,10,2024-11-05,0.444444444444444
2440,6,2024-11-05,0.65
2441,9,2024-11-05,0.38
2442,14,2024-11-05,0.392857142857143
2443,7,2024-11-05,0.40625
2444,16,2024-11-05,0.53125
2445,14,2024-11-05,0.392857142857143
2446,12,2024-11-05,0.5625
2447,1,2024-11-05,0.292682926829268
2448,3,2024-11-06,0.444444444444444
2449,8,2024-11-06,0.571428571428571
2450,4,2024-11-06,0.666666666666667
2451,7,2024-11-06,0.424242424242424
2452,6,2024-11-06,0.634146341463415
2453,20,2024-11-06,0.5
2454,12,2024-11-06,0.5625
2455,20,2024-11-06,0.5
2456,9,2024-11-06,0.375
2457,12,2024-11-06,0.5625
2458,5,2024-11-06,0.534883720930233
2459,7,2024-11-06,0.424242424242424
2460,12,2024-11-06,0.5625
2461,4,2024-11-07,0.633333333333333
2462,13,2024-11-07,0.51219512195122
2463,17,2024-11-07,0.466666666666667
2464,8,2024-11-07,0.586206896551724
2465,5,2024-11-07,0.571428571428571
2466,18,2024-11-07,0.617647058823529
2467,7,2024-11-07,0.411764705882353
2468,20,2024-11-07,0.48936170212766
2469,11,2024-11-07,0.46875
2470,15,2024-11-07,0.523809523809524
2471,3,2024-11-07,0.464285714285714
2472,18,2024-11-08,0.628571428571429
2473,19,2024-11-08,0.46875
2474,10,2024-11-08,0.434782608695652
2475,2,2024-11-08,0.433333333333333
2476,20,2024-11-08,0.48936170212766
2477,17,2024-11-08,0.451612903225806
2478,5,2024-11-08,0.558139534883721
2479,14,2024-11-08,0.413793103448276
2480,2,2024-11-08,0.433333333333333
2481,19,2024-11-08,0.46875
2482,18,2024-11-08,0.628571428571429
2483,9,2024-11-08,0.41304347826087
2484,6,2024-11-09,0.609756097560976
2485,9,2024-11-09,0.409090909090909
2486,18,2024-11-09,0.638888888888889
2487,15,2024-11-09,0.523809523809524
2488,8,2024-11-09,0.535714285714286
2489,3,2024-11-09,0.428571428571429
2490,14,2024-11-09,0.433333333333333
2491,4,2024-11-09,0.612903225806452
2492,20,2024-11-10,0.5
2493,7,2024-11-10,0.411764705882353
2494,13,2024-11-10,0.5
2495,7,2024-11-10,0.411764705882353
2496,8,2024-11-10,0.571428571428571
2497,17,2024-11-10,0.419354838709677
2498,16,2024-11-10,0.545454545454545
2499,6,2024-11-10,0.585365853658537
2500,19,2024-11-10,0.424242424242424
2501,19,2024-11-11,0.441176470588235
2502,19,2024-11-11,0.441176470588235
2503,3,2024-11-11,0.392857142857143
2504,3,2024-11-11,0.392857142857143
2505,20,2024-11-11,0.456521739130435
2506,15,2024-11-11,0.534883720930233
2507,16,2024-11-12,0.515151515151515
2508,12,2024-11-12,0.529411764705882
2509,19,2024-11-12,0.428571428571429
2510,19,2024-11-12,0.428571428571429
2511,20,2024-11-13,0.466666666666667
2512,20,2024-11-13,0.466666666666667
2513,6,2024-11-13,0.575
2514,5,2024-11-13,0.571428571428571
2515,16,2024-11-13,0.529411764705882
2516,11,2024-11-13,0.451612903225806
2517,20,2024-11-13,0.466666666666667
2518,12,2024-11-14,0.558823529411765
2519,11,2024-11-14,0.4375
2520,2,2024-11-14,0.4375
2521,2,2024-11-14,0.4375
2522,5,2024-11-14,0.558139534883721
2523,16,2024-11-14,0.542857142857143
2524,1,2024-11-14,0.275
2525,20,2024-11-14,0.48936170212766
2526,8,2024-11-14,0.607142857142857
2527,19,2024-11-14,0.405405405405405
2528,7,2024-11-14,0.375
2529,17,2024-11-14,0.4
2530,18,2024-11-15,0.628571428571429
2531,17,2024-11-15,0.387096774193548
2532,13,2024-11-15,0.512820512820513
2533,7,2024-11-15,0.363636363636364
2534,10,2024-11-15,0.465116279069767
2535,15,2024-11-15,0.522727272727273
2536,12,2024-11-15,0.571428571428571
2537,4,2024-11-15,0.607142857142857
2538,20,2024-11-15,0.479166666666667
2539,11,2024-11-15,0.454545454545455
2540,19,2024-11-15,0.432432432432432
2541,19,2024-11-15,0.432432432432432
2542,11,2024-11-15,0.454545454545455
2543,13,2024-11-16,0.5
2544,14,2024-11-16,0.451612903225806
2545,15,2024-11-16,0.511111111111111
2546,6,2024-11-16,0.575
2547,17,2024-11-16,0.40625
2548,17,2024-11-16,0.40625
2549,17,2024-11-16,0.40625
2550,6,2024-11-16,0.575
2551,3,2024-11-16,0.481481481481481
2552,20,2024-11-16,0.469387755102041
2553,20,2024-11-16,0.469387755102041
2554,10,2024-11-16,0.454545454545455
2555,4,2024-11-17,0.586206896551724
2556,6,2024-11-17,0.560975609756098
2557,8,2024-11-17,0.555555555555556
2558,20,2024-11-17,0.46
2559,10,2024-11-17,0.477272727272727
2560,1,2024-11-17,0.268292682926829
2561,1,2024-11-17,0.268292682926829
2562,1,2024-11-17,0.268292682926829
2563,8,2024-11-17,0.555555555555556
2564,17,2024-11-17,0.371428571428571
2565,5,2024-11-17,0.558139534883721
2566,10,2024-11-17,0.477272727272727
2567,20,2024-11-17,0.46
2568,18,2024-11-18,0.647058823529412
2569,15,2024-11-18,0.533333333333333
2570,8,2024-11-18,0.551724137931034
2571,19,2024-11-18,0.421052631578947
2572,9,2024-11-18,0.414634146341463
2573,11,2024-11-18,0.484848484848485
2574,12,2024-11-18,0.571428571428571
2575,2,2024-11-18,0.441176470588235
2576,3,2024-11-18,0.5
2577,12,2024-11-18,0.571428571428571
2578,5,2024-11-19,0.558139534883721
2579,5,2024-11-19,0.558139534883721
2580,6,2024-11-19,0.55
2581,4,2024-11-19,0.586206896551724
2582,5,2024-11-19,0.558139534883721
2583,9,2024-11-20,0.414634146341463
2584,11,2024-11-20,0.53125
2585,7,2024-11-20,0.34375
2586,12,2024-11-20,0.611111111111111
2587,20,2024-11-20,0.470588235294118
2588,9,2024-11-20,0.414634146341463
2589,8,2024-11-20,0.566666666666667
2590,19,2024-11-20,0.41025641025641
2591,3,2024-11-21,0.481481481481481
2592,20,2024-11-21,0.480769230769231
2593,20,2024-11-21,0.480769230769231
2594,3,2024-11-21,0.481481481481481
2595,2,2024-11-21,0.454545454545455
2596,17,2024-11-21,0.342857142857143
2597,16,2024-11-21,0.53125
2598,17,2024-11-21,0.342857142857143
2599,5,2024-11-21,0.555555555555556
2600,15,2024-11-22,0.533333333333333
2601,4,2024-11-22,0.620689655172414
2602,14,2024-11-22,0.428571428571429
2603,12,2024-11-22,0.611111111111111
2604,9,2024-11-22,0.395348837209302
2605,4,2024-11-22,0.620689655172414
2606,14,2024-11-22,0.428571428571429
2607,14,2024-11-22,0.428571428571429
2608,15,2024-11-22,0.533333333333333
2609,5,2024-11-22,0.543478260869565
2610,8,2024-11-22,0.566666666666667
2611,4,2024-11-22,0.620689655172414
2612,3,2024-11-22,0.5
2613,18,2024-11-22,0.636363636363636
2614,11,2024-11-22,0.53125
2615,13,2024-11-23,0.513513513513513
2616,18,2024-11-23,0.617647058823529
2617,14,2024-11-23,0.451612903225806
2618,10,2024-11-23,0.452380952380952
2619,7,2024-11-23,0.333333333333333
2620,19,2024-11-23,0.425
2621,10,2024-11-23,0.452380952380952
2622,20,2024-11-23,0.490566037735849
2623,18,2024-11-23,0.617647058823529
2624,3,2024-11-23,0.482758620689655
2625,10,2024-11-23,0.452380952380952
2626,2,2024-11-23,0.441176470588235
2627,6,2024-11-23,0.55
2628,18,2024-11-23,0.617647058823529
2629,7,2024-11-24,0.323529411764706
2630,8,2024-11-24,0.533333333333333
2631,1,2024-11-24,0.30952380952381
2632,20,2024-11-24,0.5
2633,14,2024-11-24,0.4375
2634,13,2024-11-24,0.540540540540541
2635,3,2024-11-25,0.448275862068966
2636,12,2024-11-25,0.583333333333333
2637,10,2024-11-25,0.441860465116279
2638,10,2024-11-25,0.441860465116279
2639,14,2024-11-25,0.483870967741935
2640,12,2024-11-25,0.583333333333333
2641,19,2024-11-25,0.41025641025641
2642,15,2024-11-25,0.511627906976744
2643,20,2024-11-25,0.518518518518518
2644,16,2024-11-25,0.516129032258065
2645,14,2024-11-25,0.483870967741935
2646,20,2024-11-25,0.518518518518518
2647,4,2024-11-26,0.548387096774194
2648,13,2024-11-26,0.567567567567568
2649,17,2024-11-27,0.352941176470588
2650,5,2024-11-27,0.581395348837209
2651,4,2024-11-27,0.53125
2652,17,2024-11-27,0.352941176470588
2653,16,2024-11-27,0.53125
2654,11,2024-11-27,0.533333333333333
2655,1,2024-11-27,0.317073170731707
2656,7,2024-11-27,0.363636363636364
2657,12,2024-11-28,0.527777777777778
2658,2,2024-11-28,0.457142857142857
2659,11,2024-11-28,0.548387096774194
2660,8,2024-11-28,0.551724137931034
2661,2,2024-11-28,0.457142857142857
2662,2,2024-11-28,0.457142857142857
2663,20,2024-11-29,0.527272727272727
2664,18,2024-11-29,0.648648648648649
2665,6,2024-11-29,0.512820512820513
2666,19,2024-11-29,0.435897435897436
2667,19,2024-11-29,0.435897435897436
2668,3,2024-11-29,0.464285714285714
2669,13,2024-11-29,0.542857142857143
2670,4,2024-11-30,0.53125
2671,1,2024-11-30,0.317073170731707
2672,14,2024-11-30,0.53125
2673,16,2024-12-01,0.5
2674,15,2024-12-01,0.523809523809524
2675,6,2024-12-01,0.487179487179487
2676,19,2024-12-01,0.45
2677,12,2024-12-01,0.5
2678,14,2024-12-02,0.515151515151515
2679,4,2024-12-02,0.5625
2680,20,2024-12-02,0.490196078431373
2681,7,2024-12-02,0.393939393939394
2682,2,2024-12-02,0.473684210526316
2683,18,2024-12-03,0.648648648648649
2684,14,2024-12-04,0.5
2685,4,2024-12-04,0.545454545454545
2686,1,2024-12-04,0.35
2687,2,2024-12-04,0.461538461538462
2688,13,2024-12-04,0.558823529411765
2689,13,2024-12-05,0.588235294117647
2690,14,2024-12-05,0.485714285714286
2691,16,2024-12-05,0.483870967741935
2692,19,2024-12-06,0.461538461538462
2693,9,2024-12-06,0.421052631578947
2694,19,2024-12-06,0.461538461538462
2695,17,2024-12-06,0.40625
2696,9,2024-12-06,0.421052631578947
2697,4,2024-12-06,0.529411764705882
2698,12,2024-12-06,0.513513513513513
2699,2,2024-12-07,0.473684210526316
2700,17,2024-12-07,0.424242424242424
2701,10,2024-12-07,0.459459459459459
2702,19,2024-12-07,0.439024390243902
2703,3,2024-12-07,0.4
2704,13,2024-12-07,0.588235294117647
2705,5,2024-12-07,0.575
2706,13,2024-12-07,0.588235294117647
2707,16,2024-12-07,0.46875
2708,11,2024-12-07,0.580645161290323
2709,15,2024-12-07,0.475
2710,10,2024-12-08,0.486486486486487
2711,7,2024-12-08,0.413793103448276
2712,1,2024-12-08,0.384615384615385
2713,14,2024-12-08,0.472222222222222
2714,7,2024-12-08,0.413793103448276
2715,2,2024-12-08,0.461538461538462
2716,7,2024-12-09,0.387096774193548
2717,1,2024-12-09,0.375
2718,2,2024-12-09,0.475
2719,10,2024-12-09,0.473684210526316
2720,6,2024-12-09,0.4375
2721,7,2024-12-09,0.387096774193548
2722,18,2024-12-09,0.648648648648649
2723,16,2024-12-09,0.484848484848485
2724,5,2024-12-10,0.55
2725,13,2024-12-10,0.571428571428571
2726,15,2024-12-10,0.461538461538462
2727,5,2024-12-10,0.55
2728,8,2024-12-10,0.538461538461538
2729,7,2024-12-10,0.393939393939394
2730,12,2024-12-10,0.529411764705882
2731,5,2024-12-10,0.55
2732,7,2024-12-10,0.393939393939394
2733,15,2024-12-10,0.461538461538462
2734,6,2024-12-10,0.424242424242424
2735,5,2024-12-10,0.55
2736,6,2024-12-11,0.411764705882353
2737,15,2024-12-11,0.463414634146341
2738,10,2024-12-11,0.461538461538462
2739,10,2024-12-11,0.461538461538462
2740,16,2024-12-11,0.515151515151515
2741,15,2024-12-12,0.476190476190476
2742,19,2024-12-12,0.428571428571429
2743,14,2024-12-12,0.472222222222222
2744,15,2024-12-12,0.476190476190476
2745,11,2024-12-13,0.6
2746,8,2024-12-13,0.56
2747,16,2024-12-13,0.5
2748,20,2024-12-13,0.5
2749,2,2024-12-13,0.459459459459459
2750,3,2024-12-13,0.384615384615385
2751,16,2024-12-13,0.5
2752,11,2024-12-13,0.6
2753,8,2024-12-13,0.56
2754,16,2024-12-13,0.5
2755,6,2024-12-13,0.411764705882353
2756,12,2024-12-13,0.529411764705882
2757,13,2024-12-13,0.542857142857143
2758,10,2024-12-14,0.439024390243902
2759,2,2024-12-14,0.447368421052632
2760,3,2024-12-14,0.37037037037037
2761,11,2024-12-14,0.5625
2762,15,2024-12-14,0.476190476190476
2763,10,2024-12-14,0.439024390243902
2764,6,2024-12-14,0.424242424242424
2765,14,2024-12-15,0.486486486486487
2766,4,2024-12-15,0.53125
2767,10,2024-12-16,0.439024390243902
2768,1,2024-12-16,0.351351351351351
2769,9,2024-12-16,0.4375
2770,13,2024-12-16,0.527777777777778
2771,19,2024-12-17,0.404761904761905
2772,14,2024-12-17,0.459459459459459
2773,15,2024-12-17,0.476190476190476
2774,7,2024-12-17,0.382352941176471
2775,7,2024-12-17,0.382352941176471
2776,2,2024-12-17,0.473684210526316
2777,17,2024-12-17,0.451612903225806
2778,6,2024-12-17,0.441176470588235
2779,19,2024-12-17,0.404761904761905
2780,12,2024-12-17,0.542857142857143
2781,1,2024-12-17,0.342105263157895
2782,19,2024-12-17,0.404761904761905
2783,6,2024-12-18,0.457142857142857
2784,9,2024-12-18,0.424242424242424
2785,1,2024-12-18,0.342105263157895
2786,9,2024-12-18,0.424242424242424
2787,12,2024-12-18,0.527777777777778
2788,12,2024-12-19,0.513513513513513
2789,1,2024-12-19,0.333333333333333
2790,4,2024-12-20,0.5
2791,12,2024-12-20,0.526315789473684
2792,3,2024-12-20,0.357142857142857
2793,20,2024-12-20,0.489795918367347
2794,20,2024-12-20,0.489795918367347
2795,1,2024-12-21,0.325
2796,4,2024-12-21,0.515151515151515
2797,7,2024-12-21,0.393939393939394
2798,7,2024-12-21,0.393939393939394
2799,20,2024-12-21,0.509803921568627
2800,7,2024-12-21,0.393939393939394
2801,18,2024-12-21,0.666666666666667
2802,10,2024-12-21,0.428571428571429
2803,3,2024-12-21,0.379310344827586
2804,16,2024-12-21,0.483870967741935
2805,1,2024-12-21,0.325
2806,9,2024-12-21,0.428571428571429
2807,7,2024-12-22,0.371428571428571
2808,13,2024-12-22,0.527777777777778
2809,15,2024-12-22,0.488372093023256
2810,10,2024-12-22,0.418604651162791
2811,18,2024-12-22,0.676470588235294
2812,17,2024-12-23,0.413793103448276
2813,20,2024-12-23,0.519230769230769
2814,5,2024-12-23,0.512820512820513
2815,14,2024-12-23,0.441176470588235
2816,10,2024-12-23,0.409090909090909
2817,10,2024-12-24,0.409090909090909
2818,8,2024-12-24,0.576923076923077
2819,12,2024-12-24,0.526315789473684
2820,14,2024-12-24,0.457142857142857
2821,5,2024-12-24,0.5
2822,16,2024-12-24,0.516129032258065
2823,1,2024-12-24,0.307692307692308
2824,20,2024-12-24,0.519230769230769
2825,3,2024-12-24,0.428571428571429
2826,14,2024-12-24,0.457142857142857
2827,3,2024-12-24,0.428571428571429
2828,17,2024-12-24,0.4
2829,11,2024-12-24,0.612903225806452
2830,3,2024-12-25,0.448275862068966
2831,14,2024-12-25,0.444444444444444
2832,7,2024-12-25,0.388888888888889
2833,1,2024-12-25,0.27027027027027
2834,3,2024-12-25,0.448275862068966
2835,6,2024-12-25,0.411764705882353
2836,17,2024-12-25,0.4
2837,18,2024-12-26,0.666666666666667
2838,8,2024-12-26,0.538461538461538
2839,2,2024-12-26,0.472222222222222
2840,17,2024-12-26,0.387096774193548
2841,4,2024-12-26,0.515151515151515
2842,6,2024-12-27,0.428571428571429
2843,17,2024-12-27,0.375
2844,11,2024-12-27,0.625
2845,13,2024-12-27,0.470588235294118
2846,16,2024-12-27,0.533333333333333
2847,14,2024-12-27,0.472222222222222
2848,10,2024-12-27,0.418604651162791
2849,19,2024-12-27,0.435897435897436
2850,3,2024-12-27,0.517241379310345
2851,15,2024-12-28,0.487179487179487
2852,7,2024-12-28,0.405405405405405
2853,19,2024-12-28,0.425
2854,10,2024-12-28,0.395348837209302
2855,14,2024-12-28,0.459459459459459
2856,20,2024-12-28,0.509433962264151
2857,3,2024-12-28,0.533333333333333
2858,16,2024-12-28,0.533333333333333
2859,4,2024-12-29,0.529411764705882
2860,19,2024-12-29,0.414634146341463
2861,3,2024-12-29,0.516129032258065
2862,5,2024-12-29,0.5
2863,5,2024-12-29,0.5
2864,14,2024-12-29,0.472222222222222
2865,20,2024-12-29,0.5
2866,2,2024-12-30,0.485714285714286
2867,6,2024-12-30,0.416666666666667
2868,5,2024-12-30,0.5
2869,4,2024-12-30,0.514285714285714
2870,3,2024-12-30,0.53125
2871,1,2024-12-30,0.263157894736842
2872,1,2024-12-30,0.263157894736842
2873,7,2024-12-30,0.394736842105263
2874,15,2024-12-30,0.461538461538462
2875,9,2024-12-30,0.4375
2876,17,2024-12-31,0.387096774193548
2877,5,2024-12-31,0.51219512195122
2878,15,2024-12-31,0.461538461538462
2879,7,2024-12-31,0.41025641025641
2880,5,2024-12-31,0.51219512195122
2881,2,2025-01-01,0.472222222222222
2882,14,2025-01-01,0.459459459459459
2883,3,2025-01-01,0.545454545454545
2884,15,2025-01-01,0.45
2885,8,2025-01-01,0.538461538461538
2886,8,2025-01-02,0.576923076923077
2887,20,2025-01-02,0.480769230769231
2888,10,2025-01-02,0.395348837209302
2889,17,2025-01-02,0.40625
2890,10,2025-01-02,0.395348837209302
2891,20,2025-01-02,0.480769230769231
2892,5,2025-01-03,0.476190476190476
2893,3,2025-01-03,0.515151515151515
2894,15,2025-01-03,0.463414634146341
2895,19,2025-01-03,0.390243902439024
2896,17,2025-01-03,0.393939393939394
2897,5,2025-01-03,0.476190476190476
2898,18,2025-01-03,0.62962962962963
2899,12,2025-01-03,0.540540540540541
2900,14,2025-01-03,0.447368421052632
2901,6,2025-01-03,0.411764705882353
2902,5,2025-01-03,0.476190476190476
2903,14,2025-01-04,0.435897435897436
2904,18,2025-01-04,0.642857142857143
2905,8,2025-01-04,0.576923076923077
2906,19,2025-01-04,0.380952380952381
2907,8,2025-01-04,0.576923076923077
2908,13,2025-01-04,0.470588235294118
2909,17,2025-01-04,0.411764705882353
2910,20,2025-01-05,0.490196078431373
2911,19,2025-01-05,0.395348837209302
2912,20,2025-01-05,0.490196078431373
2913,3,2025-01-05,0.529411764705882
2914,12,2025-01-05,0.527777777777778
2915,14,2025-01-05,0.45
2916,14,2025-01-05,0.45
2917,19,2025-01-06,0.395348837209302
2918,9,2025-01-06,0.5
2919,17,2025-01-06,0.4
2920,5,2025-01-06,0.5
2921,11,2025-01-06,0.642857142857143
2922,10,2025-01-07,0.377777777777778
2923,3,2025-01-07,0.542857142857143
2924,13,2025-01-07,0.5
2925,16,2025-01-07,0.517241379310345
2926,5,2025-01-07,0.5
2927,4,2025-01-07,0.451612903225806
2928,13,2025-01-07,0.5
2929,5,2025-01-07,0.5
2930,2,2025-01-07,0.472222222222222
2931,18,2025-01-07,0.607142857142857
2932,11,2025-01-08,0.642857142857143
2933,3,2025-01-08,0.527777777777778
2934,1,2025-01-08,0.277777777777778
2935,17,2025-01-08,0.4
2936,1,2025-01-08,0.277777777777778
2937,13,2025-01-08,0.5
2938,6,2025-01-08,0.354838709677419
2939,5,2025-01-08,0.5
2940,6,2025-01-09,0.375
2941,15,2025-01-09,0.526315789473684
2942,2,2025-01-09,0.486486486486487
2943,4,2025-01-09,0.451612903225806
2944,3,2025-01-09,0.513513513513513
2945,12,2025-01-09,0.46875
2946,16,2025-01-09,0.535714285714286
2947,2,2025-01-09,0.486486486486487
2948,16,2025-01-10,0.551724137931034
2949,4,2025-01-10,0.46875
2950,2,2025-01-10,0.487179487179487
2951,10,2025-01-10,0.372093023255814
2952,6,2025-01-10,0.363636363636364
2953,17,2025-01-11,0.4
2954,2,2025-01-11,0.475
2955,12,2025-01-11,0.466666666666667
2956,5,2025-01-11,0.5
2957,8,2025-01-11,0.518518518518518
2958,2,2025-01-11,0.475
2959,16,2025-01-11,0.533333333333333
2960,6,2025-01-11,0.352941176470588
2961,4,2025-01-11,0.484848484848485
2962,14,2025-01-11,0.487179487179487
2963,11,2025-01-11,0.678571428571429
2964,1,2025-01-11,0.277777777777778
2965,20,2025-01-12,0.510204081632653
2966,13,2025-01-12,0.529411764705882
2967,7,2025-01-12,0.432432432432432
2968,7,2025-01-12,0.432432432432432
2969,18,2025-01-12,0.62962962962963
2970,13,2025-01-12,0.529411764705882
2971,14,2025-01-13,0.487179487179487
2972,6,2025-01-13,0.352941176470588
2973,1,2025-01-13,0.277777777777778
2974,18,2025-01-13,0.642857142857143
2975,7,2025-01-13,0.447368421052632
2976,19,2025-01-13,0.390243902439024
2977,8,2025-01-13,0.481481481481481
2978,5,2025-01-13,0.51063829787234
2979,18,2025-01-13,0.642857142857143
2980,16,2025-01-13,0.516129032258065
2981,11,2025-01-13,0.655172413793103
2982,19,2025-01-13,0.390243902439024
2983,1,2025-01-14,0.264705882352941
2984,19,2025-01-14,0.380952380952381
2985,12,2025-01-14,0.5
2986,17,2025-01-14,0.4
2987,3,2025-01-14,0.526315789473684
2988,1,2025-01-14,0.264705882352941
2989,16,2025-01-14,0.5
2990,19,2025-01-15,0.395348837209302
2991,3,2025-01-15,0.512820512820513
2992,20,2025-01-15,0.479166666666667
2993,16,2025-01-15,0.5
2994,18,2025-01-15,0.620689655172414
2995,12,2025-01-15,0.483870967741935
2996,20,2025-01-15,0.479166666666667
2997,15,2025-01-15,0.583333333333333
2998,12,2025-01-15,0.483870967741935
2999,17,2025-01-16,0.388888888888889
3000,17,2025-01-16,0.388888888888889
3001,8,2025-01-16,0.464285714285714
3002,10,2025-01-17,0.405405405405405
3003,20,2025-01-17,0.448979591836735
3004,13,2025-01-17,0.516129032258065
3005,19,2025-01-17,0.386363636363636
3006,20,2025-01-17,0.448979591836735
3007,8,2025-01-17,0.448275862068966
3008,11,2025-01-17,0.666666666666667
3009,18,2025-01-17,0.6
3010,2,2025-01-17,0.5
